Player Name Position,Transfer Value,Transfer Date
davide zappacosta Defender - Right-Back,9000000,25/08/2020
tiemoue bakayoko Midfielder - Defensive Midfield,225000,26/08/2013
tiemoue bakayoko Midfielder - Defensive Midfield,360000,13/09/2013
tiemoue bakayoko Midfielder - Defensive Midfield,1125000,14/01/2014
tiemoue bakayoko Midfielder - Defensive Midfield,4050000,07/08/2014
tiemoue bakayoko Midfielder - Defensive Midfield,4500000,14/01/2015
tiemoue bakayoko Midfielder - Defensive Midfield,4500000,06/06/2015
tiemoue bakayoko Midfielder - Defensive Midfield,3600000,04/02/2016
tiemoue bakayoko Midfielder - Defensive Midfield,4050000,13/07/2016
tiemoue bakayoko Midfielder - Defensive Midfield,5400000,01/11/2016
tiemoue bakayoko Midfielder - Defensive Midfield,6750000,16/01/2017
tiemoue bakayoko Midfielder - Defensive Midfield,14400000,01/06/2017
tiemoue bakayoko Midfielder - Defensive Midfield,22500000,16/08/2017
tiemoue bakayoko Midfielder - Defensive Midfield,27000000,23/10/2017
tiemoue bakayoko Midfielder - Defensive Midfield,36000000,02/01/2018
tiemoue bakayoko Midfielder - Defensive Midfield,36000000,28/05/2018
tiemoue bakayoko Midfielder - Defensive Midfield,31500000,12/10/2018
tiemoue bakayoko Midfielder - Defensive Midfield,27000000,20/12/2018
tiemoue bakayoko Midfielder - Defensive Midfield,31500000,01/03/2019
tiemoue bakayoko Midfielder - Defensive Midfield,31500000,06/06/2019
tiemoue bakayoko Midfielder - Defensive Midfield,28800000,19/12/2019
tiemoue bakayoko Midfielder - Defensive Midfield,22950000,08/04/2020
charly musonda jr  Midfielder - Attacking Midfield,900000,22/02/2016
charly musonda jr  Midfielder - Attacking Midfield,1800000,07/04/2016
charly musonda jr  Midfielder - Attacking Midfield,4500000,15/07/2016
charly musonda jr  Midfielder - Attacking Midfield,4500000,20/02/2017
charly musonda jr  Midfielder - Attacking Midfield,4500000,02/01/2018
charly musonda jr  Midfielder - Attacking Midfield,2700000,04/10/2018
charly musonda jr  Midfielder - Attacking Midfield,2700000,28/12/2018
charly musonda jr  Midfielder - Attacking Midfield,1800000,12/06/2019
charly musonda jr  Midfielder - Attacking Midfield,1125000,19/09/2019
charly musonda jr  Midfielder - Attacking Midfield,1125000,18/12/2019
charly musonda jr  Midfielder - Attacking Midfield,900000,08/04/2020
charly musonda jr  Midfielder - Attacking Midfield,900000,13/10/2020
kyle scott Midfielder - Central Midfield,45000,18/07/2018
dujon sterling Defender - Right-Back,900000,17/10/2019
dujon sterling Defender - Right-Back,900000,27/02/2020
dujon sterling Defender - Right-Back,810000,08/04/2020
alvaro morata Forward - Centre-Forward,5400000,17/08/2012
alvaro morata Forward - Centre-Forward,5400000,10/01/2013
alvaro morata Forward - Centre-Forward,6750000,09/05/2013
alvaro morata Forward - Centre-Forward,8100000,12/06/2013
alvaro morata Forward - Centre-Forward,10800000,21/10/2013
alvaro morata Forward - Centre-Forward,10800000,23/01/2014
alvaro morata Forward - Centre-Forward,16200000,20/07/2014
alvaro morata Forward - Centre-Forward,16200000,07/01/2015
alvaro morata Forward - Centre-Forward,22500000,01/07/2015
alvaro morata Forward - Centre-Forward,21150000,04/01/2016
alvaro morata Forward - Centre-Forward,22500000,01/04/2016
alvaro morata Forward - Centre-Forward,27000000,01/06/2016
alvaro morata Forward - Centre-Forward,36000000,15/07/2016
alvaro morata Forward - Centre-Forward,36000000,24/01/2017
alvaro morata Forward - Centre-Forward,36000000,05/06/2017
alvaro morata Forward - Centre-Forward,45000000,16/08/2017
alvaro morata Forward - Centre-Forward,58500000,02/01/2018
alvaro morata Forward - Centre-Forward,58500000,28/05/2018
alvaro morata Forward - Centre-Forward,54000000,17/10/2018
alvaro morata Forward - Centre-Forward,45000000,19/12/2018
alvaro morata Forward - Centre-Forward,45000000,11/06/2019
alvaro morata Forward - Centre-Forward,45000000,20/12/2019
alvaro morata Forward - Centre-Forward,40500000,05/03/2020
alvaro morata Forward - Centre-Forward,32400000,08/04/2020
trevoh chalobah Midfielder - Defensive Midfield,900000,24/09/2018
trevoh chalobah Midfielder - Defensive Midfield,2700000,13/06/2019
trevoh chalobah Midfielder - Defensive Midfield,2700000,27/02/2020
trevoh chalobah Midfielder - Defensive Midfield,2430000,08/04/2020
callum hudson odoi Forward - Left Winger,22500000,15/02/2019
callum hudson odoi Forward - Left Winger,31500000,13/06/2019
callum hudson odoi Forward - Left Winger,31500000,10/12/2019
callum hudson odoi Forward - Left Winger,28350000,08/04/2020
callum hudson odoi Forward - Left Winger,31500000,13/10/2020
emerson Defender - Left-Back,135000,02/02/2012
emerson Defender - Left-Back,450000,28/03/2014
emerson Defender - Left-Back,450000,07/01/2015
emerson Defender - Left-Back,360000,30/06/2015
emerson Defender - Left-Back,360000,04/01/2016
emerson Defender - Left-Back,900000,15/07/2016
emerson Defender - Left-Back,2700000,02/01/2017
emerson Defender - Left-Back,5400000,28/03/2017
emerson Defender - Left-Back,8100000,08/06/2017
emerson Defender - Left-Back,12600000,29/12/2017
emerson Defender - Left-Back,18000000,23/03/2018
emerson Defender - Left-Back,18000000,28/05/2018
emerson Defender - Left-Back,16200000,19/12/2018
emerson Defender - Left-Back,13500000,13/06/2019
emerson Defender - Left-Back,22500000,12/09/2019
emerson Defender - Left-Back,27000000,10/12/2019
emerson Defender - Left-Back,21600000,08/04/2020
emerson Defender - Left-Back,16200000,13/10/2020
ethan ampadu Defender - Centre-Back,4500000,02/01/2018
ethan ampadu Defender - Centre-Back,6300000,19/12/2018
ethan ampadu Defender - Centre-Back,9000000,05/03/2019
ethan ampadu Defender - Centre-Back,9000000,13/06/2019
ethan ampadu Defender - Centre-Back,9000000,17/12/2019
ethan ampadu Defender - Centre-Back,8100000,08/04/2020
ethan ampadu Defender - Centre-Back,8100000,13/10/2020
victor lindelof Defender - Centre-Back,67500,07/06/2011
victor lindelof Defender - Centre-Back,0,02/05/2012
victor lindelof Defender - Centre-Back,135000,10/11/2012
victor lindelof Defender - Centre-Back,450000,08/11/2013
victor lindelof Defender - Centre-Back,900000,20/02/2014
victor lindelof Defender - Centre-Back,1350000,01/07/2015
victor lindelof Defender - Centre-Back,2250000,24/02/2016
victor lindelof Defender - Centre-Back,7200000,01/06/2016
victor lindelof Defender - Centre-Back,10800000,29/07/2016
victor lindelof Defender - Centre-Back,16200000,22/02/2017
victor lindelof Defender - Centre-Back,19800000,26/06/2017
victor lindelof Defender - Centre-Back,22500000,02/01/2018
victor lindelof Defender - Centre-Back,22500000,28/05/2018
victor lindelof Defender - Centre-Back,22500000,19/12/2018
victor lindelof Defender - Centre-Back,31500000,05/03/2019
victor lindelof Defender - Centre-Back,31500000,13/06/2019
victor lindelof Defender - Centre-Back,31500000,10/12/2019
victor lindelof Defender - Centre-Back,25200000,08/04/2020
victor lindelof Defender - Centre-Back,21600000,13/10/2020
dejan iliev Goalkeeper,270000,15/12/2019
vlad dragomir Midfielder - Attacking Midfield,45000,12/12/2014
vlad dragomir Midfielder - Attacking Midfield,45000,01/06/2015
vlad dragomir Midfielder - Attacking Midfield,360000,01/07/2018
vlad dragomir Midfielder - Attacking Midfield,810000,17/01/2019
vlad dragomir Midfielder - Attacking Midfield,1350000,05/06/2019
vlad dragomir Midfielder - Attacking Midfield,1350000,30/12/2019
vlad dragomir Midfielder - Attacking Midfield,1170000,08/04/2020
vlad dragomir Midfielder - Attacking Midfield,1170000,21/08/2020
joe willock Midfielder - Central Midfield,5400000,07/08/2019
joe willock Midfielder - Central Midfield,9000000,12/09/2019
joe willock Midfielder - Central Midfield,16200000,10/12/2019
joe willock Midfielder - Central Midfield,14400000,08/04/2020
joe willock Midfielder - Central Midfield,14400000,13/10/2020
cohen bramall Defender - Left-Back,225000,18/09/2017
cohen bramall Defender - Left-Back,225000,27/02/2018
jordi osei tutu Defender - Right-Back,225000,01/07/2019
jordi osei tutu Defender - Right-Back,315000,13/12/2019
jordi osei tutu Defender - Right-Back,292500,08/04/2020
jordi osei tutu Defender - Right-Back,900000,15/07/2020
reiss nelson Forward - Right Winger,360000,03/09/2018
reiss nelson Forward - Right Winger,6750000,22/10/2018
reiss nelson Forward - Right Winger,15300000,18/12/2018
reiss nelson Forward - Right Winger,15300000,05/06/2019
reiss nelson Forward - Right Winger,12600000,10/12/2019
reiss nelson Forward - Right Winger,11250000,08/04/2020
reiss nelson Forward - Right Winger,11250000,13/10/2020
charlie gilmour Midfielder - Defensive Midfield,225000,18/07/2019
charlie gilmour Midfielder - Defensive Midfield,270000,29/06/2020
konstantinos mavropanos Defender - Centre-Back,67500,21/02/2016
konstantinos mavropanos Defender - Centre-Back,90000,21/06/2016
konstantinos mavropanos Defender - Centre-Back,90000,21/12/2016
konstantinos mavropanos Defender - Centre-Back,90000,11/05/2017
konstantinos mavropanos Defender - Centre-Back,405000,18/12/2017
konstantinos mavropanos Defender - Centre-Back,1800000,23/03/2018
konstantinos mavropanos Defender - Centre-Back,2700000,28/05/2018
konstantinos mavropanos Defender - Centre-Back,2700000,19/12/2018
konstantinos mavropanos Defender - Centre-Back,2700000,13/06/2019
konstantinos mavropanos Defender - Centre-Back,2700000,10/12/2019
konstantinos mavropanos Defender - Centre-Back,2160000,08/04/2020
alexandre lacazette Forward - Centre-Forward,90000,18/04/2010
alexandre lacazette Forward - Centre-Forward,135000,18/05/2010
alexandre lacazette Forward - Centre-Forward,360000,01/08/2010
alexandre lacazette Forward - Centre-Forward,1080000,28/12/2010
alexandre lacazette Forward - Centre-Forward,1350000,24/05/2011
alexandre lacazette Forward - Centre-Forward,1800000,25/09/2011
alexandre lacazette Forward - Centre-Forward,3150000,24/12/2011
alexandre lacazette Forward - Centre-Forward,5400000,23/05/2012
alexandre lacazette Forward - Centre-Forward,6750000,07/01/2013
alexandre lacazette Forward - Centre-Forward,7650000,30/05/2013
alexandre lacazette Forward - Centre-Forward,9000000,14/01/2014
alexandre lacazette Forward - Centre-Forward,10350000,07/08/2014
alexandre lacazette Forward - Centre-Forward,15300000,20/11/2014
alexandre lacazette Forward - Centre-Forward,18000000,14/01/2015
alexandre lacazette Forward - Centre-Forward,27000000,06/06/2015
alexandre lacazette Forward - Centre-Forward,27000000,04/02/2016
alexandre lacazette Forward - Centre-Forward,31500000,13/07/2016
alexandre lacazette Forward - Centre-Forward,36000000,01/11/2016
alexandre lacazette Forward - Centre-Forward,36000000,16/01/2017
alexandre lacazette Forward - Centre-Forward,36000000,01/06/2017
alexandre lacazette Forward - Centre-Forward,45000000,16/08/2017
alexandre lacazette Forward - Centre-Forward,49500000,02/01/2018
alexandre lacazette Forward - Centre-Forward,54000000,28/05/2018
alexandre lacazette Forward - Centre-Forward,58500000,17/10/2018
alexandre lacazette Forward - Centre-Forward,58500000,19/12/2018
alexandre lacazette Forward - Centre-Forward,63000000,13/06/2019
alexandre lacazette Forward - Centre-Forward,63000000,10/12/2019
alexandre lacazette Forward - Centre-Forward,54000000,09/03/2020
alexandre lacazette Forward - Centre-Forward,43200000,08/04/2020
alexandre lacazette Forward - Centre-Forward,37800000,13/10/2020
sead kolasinac Defender - Left-Back,180000,05/07/2012
sead kolasinac Defender - Left-Back,360000,23/10/2012
sead kolasinac Defender - Left-Back,720000,13/01/2013
sead kolasinac Defender - Left-Back,1350000,11/03/2013
sead kolasinac Defender - Left-Back,2475000,30/06/2013
sead kolasinac Defender - Left-Back,3150000,12/02/2014
sead kolasinac Defender - Left-Back,4500000,31/03/2014
sead kolasinac Defender - Left-Back,6300000,10/07/2014
sead kolasinac Defender - Left-Back,6300000,04/02/2015
sead kolasinac Defender - Left-Back,6300000,01/07/2015
sead kolasinac Defender - Left-Back,6300000,15/02/2016
sead kolasinac Defender - Left-Back,5400000,22/07/2016
sead kolasinac Defender - Left-Back,8100000,07/02/2017
sead kolasinac Defender - Left-Back,13500000,19/06/2017
sead kolasinac Defender - Left-Back,16200000,02/01/2018
sead kolasinac Defender - Left-Back,16200000,28/05/2018
sead kolasinac Defender - Left-Back,18000000,19/12/2018
sead kolasinac Defender - Left-Back,18000000,13/06/2019
sead kolasinac Defender - Left-Back,18000000,10/12/2019
sead kolasinac Defender - Left-Back,14400000,08/04/2020
sead kolasinac Defender - Left-Back,9000000,13/10/2020
marcus mcguane Midfielder - Central Midfield,450000,02/03/2018
marcus mcguane Midfielder - Central Midfield,450000,30/05/2018
marcus mcguane Midfielder - Central Midfield,450000,07/08/2018
marcus mcguane Midfielder - Central Midfield,270000,19/02/2019
marcus mcguane Midfielder - Central Midfield,270000,29/06/2019
marcus mcguane Midfielder - Central Midfield,270000,11/02/2020
eddie nketiah Forward - Centre-Forward,7200000,13/06/2019
eddie nketiah Forward - Centre-Forward,10800000,09/03/2020
eddie nketiah Forward - Centre-Forward,9900000,08/04/2020
eddie nketiah Forward - Centre-Forward,13500000,30/07/2020
eddie nketiah Forward - Centre-Forward,18000000,13/10/2020
pierre emerick aubameyang Forward - Centre-Forward,45000,20/07/2008
pierre emerick aubameyang Forward - Centre-Forward,270000,05/09/2008
pierre emerick aubameyang Forward - Centre-Forward,630000,13/12/2008
pierre emerick aubameyang Forward - Centre-Forward,900000,03/06/2009
pierre emerick aubameyang Forward - Centre-Forward,1350000,04/09/2009
pierre emerick aubameyang Forward - Centre-Forward,1530000,18/05/2010
pierre emerick aubameyang Forward - Centre-Forward,2250000,08/09/2010
pierre emerick aubameyang Forward - Centre-Forward,2700000,28/12/2010
pierre emerick aubameyang Forward - Centre-Forward,2520000,24/05/2011
pierre emerick aubameyang Forward - Centre-Forward,3600000,24/12/2011
pierre emerick aubameyang Forward - Centre-Forward,5850000,23/05/2012
pierre emerick aubameyang Forward - Centre-Forward,6300000,14/06/2012
pierre emerick aubameyang Forward - Centre-Forward,9000000,07/01/2013
pierre emerick aubameyang Forward - Centre-Forward,13500000,30/05/2013
pierre emerick aubameyang Forward - Centre-Forward,15300000,12/02/2014
pierre emerick aubameyang Forward - Centre-Forward,15300000,10/07/2014
pierre emerick aubameyang Forward - Centre-Forward,17100000,04/02/2015
pierre emerick aubameyang Forward - Centre-Forward,22500000,01/07/2015
pierre emerick aubameyang Forward - Centre-Forward,31500000,16/10/2015
pierre emerick aubameyang Forward - Centre-Forward,40500000,15/02/2016
pierre emerick aubameyang Forward - Centre-Forward,40500000,22/07/2016
pierre emerick aubameyang Forward - Centre-Forward,58500000,07/02/2017
pierre emerick aubameyang Forward - Centre-Forward,58500000,19/06/2017
pierre emerick aubameyang Forward - Centre-Forward,58500000,28/12/2017
pierre emerick aubameyang Forward - Centre-Forward,67500000,28/05/2018
pierre emerick aubameyang Forward - Centre-Forward,67500000,19/12/2018
pierre emerick aubameyang Forward - Centre-Forward,63000000,13/06/2019
pierre emerick aubameyang Forward - Centre-Forward,63000000,10/12/2019
pierre emerick aubameyang Forward - Centre-Forward,50400000,08/04/2020
pierre emerick aubameyang Forward - Centre-Forward,45000000,13/10/2020
tom dele bashiru Midfielder - Central Midfield,135000,23/05/2019
tom dele bashiru Midfielder - Central Midfield,450000,10/12/2019
tom dele bashiru Midfielder - Central Midfield,405000,08/04/2020
jack harrison Forward - Left Winger,225000,01/03/2016
jack harrison Forward - Left Winger,135000,30/05/2016
jack harrison Forward - Left Winger,540000,15/12/2016
jack harrison Forward - Left Winger,765000,24/05/2017
jack harrison Forward - Left Winger,1575000,05/12/2017
jack harrison Forward - Left Winger,3150000,27/02/2018
jack harrison Forward - Left Winger,3150000,24/09/2018
jack harrison Forward - Left Winger,3600000,13/06/2019
